"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"801","RT @cricBC: But if the games elite haven't listened to the Bradman himself who unequivocally supported Mankad, then chances are bleak for a…",FALSE,0,NA,2019-04-28 01:25:25,FALSE,NA,"1122310818656178176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","untilthen",5,TRUE,FALSE,NA,NA
"802","Walk off home run in the first extra innings of the season by #Kemp who came to bat for the first time!… https://t.co/pCZYBdNAgs",FALSE,1,NA,2019-04-28 00:57:28,TRUE,NA,"1122303784468787201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhaivat_mankad",0,FALSE,FALSE,NA,NA
"803","Preach, Simon! Couldn't agree more. Aussies (incl. Warne) think sledging is okay, but mankading is not! WTH!  https://t.co/rSib3YoA1p",FALSE,0,NA,2019-04-28 00:21:30,FALSE,NA,"1122294735828332544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harish_guda",0,FALSE,FALSE,NA,NA
"804","RT @Squawka: Lionel Messi is the first Barcelona player in the club's history to win 10 LaLiga titles.

D10S. <U+0001F3C6> https://t.co/k5eXcwIc8K",FALSE,0,NA,2019-04-27 21:17:34,FALSE,NA,"1122248446021373954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhaivat_mankad",1569,TRUE,FALSE,NA,NA
"805","Campeones!!! It was fitting that #Messi scored the league winning goal
#BarcaLevante #LaLiga #ForçaBarça https://t.co/aZugy5l7VQ",FALSE,1,NA,2019-04-27 20:45:37,FALSE,NA,"1122240403279888389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhaivat_mankad",0,FALSE,FALSE,NA,NA
"806","Ravichandran Ashwin’s ‘Mankad’ finds support from former ICC Umpire of the Year winner
 https://t.co/Oadla4Gxdn",FALSE,0,NA,2019-04-27 18:47:52,FALSE,NA,"1122210772560388101",NA,"<a href=""http://getbrandwhistle.com/"" rel=""nofollow"">Brand Whistle</a>","newssummeduphq",0,FALSE,FALSE,NA,NA
"807","@abhijeet_02 @payalmehta100 @karishmasingh22 @yashchawla33 @neerubhatia3 192 wckts in 41 tests at 23 avg.. Best in… https://t.co/3q5T1F0vbT",FALSE,1,"abhijeet_02",2019-04-27 17:15:52,TRUE,"1122063070065336320","1122187619121504256","72249746","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hrishi78332227",0,FALSE,FALSE,NA,NA
"808","@k_336 192 test wckts in just 41 tests at 23 avg.. Batting 32 avg.. Plus odis 174 wckts n bat avg 30...better recor… https://t.co/fxsWPLt8un",FALSE,0,"k_336",2019-04-27 17:14:05,TRUE,"1122075426141028353","1122187171174051840","149790327","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hrishi78332227",0,FALSE,FALSE,NA,NA
"809","RT @rashedsharkertw: Ashwin’s Mankad incident inspires Chennai Traffic police https://t.co/ITyRXQha4G https://t.co/lcTDST9s6K",FALSE,0,NA,2019-04-27 16:42:37,FALSE,NA,"1122179251292266496",NA,"<a href=""http://www.twitter.com/CabipoolCHN"" rel=""nofollow"">RT/FAV Bot CHN</a>","CabipoolCHN",1,TRUE,FALSE,NA,NA
"810","RT @Colly622: Love @imVkohli reaction catching @ashwinravi99 Great entertainment @RCBTweets and @IPL !! <U+0001F44F><U+0001F3FB> Mother cricket always gets you!!…",FALSE,0,NA,2019-04-27 16:28:46,FALSE,NA,"1122175767431892992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sk__shaan",447,TRUE,FALSE,NA,NA
"811","RT @circleofcricket: Chennai Traffic Police co-relates @ashwinravi99's mankading as an example to warn motorists to stay behind the line. #…",FALSE,0,NA,2019-04-27 16:10:01,FALSE,NA,"1122171049276141569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashwins_fans",3,TRUE,FALSE,NA,NA
"812","Ashwin’s Mankad incident inspires Chennai Traffic police https://t.co/ITyRXQha4G https://t.co/lcTDST9s6K",FALSE,0,NA,2019-04-27 16:07:43,FALSE,NA,"1122170469938016257",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","rashedsharkertw",1,FALSE,FALSE,NA,NA
"813","RT @behindwoods: #Ashwin vs #Dhoni !!! Ashwin was right and Dhoni was wrong says Top ICC Official!!!
https://t.co/JfwrmCdBty
#IPL2019 #CSK…",FALSE,0,NA,2019-04-27 15:20:44,FALSE,NA,"1122158647063269376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhiraj349",5,TRUE,FALSE,NA,NA
"814","#Ashwin vs #Dhoni !!! Ashwin was right and Dhoni was wrong says Top ICC Official!!!
https://t.co/JfwrmCdBty… https://t.co/Cy5hTuRNyl",FALSE,78,NA,2019-04-27 15:20:28,TRUE,NA,"1122158577089748992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","behindwoods",5,FALSE,FALSE,NA,NA
"815","@cricketaakash Why did sachin did not appeal for mankad in 2012?",FALSE,0,"cricketaakash",2019-04-27 15:01:09,FALSE,NA,"1122153716063375360","70663487","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayankMandhyan1",0,FALSE,FALSE,NA,NA
"816","@imVkohli  you are firstly captain of team India and then of RCB, while you should have supported a team player, wh… https://t.co/wygUpiSHMo",FALSE,1,"imVkohli",2019-04-27 14:36:40,TRUE,NA,"1122147555440152576","71201743","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adityasingh85",0,FALSE,FALSE,NA,NA
"817","@csrengarajan @amitabhk87 Agree but nobody listens. I have a simple answer. Apply mankad rule of cricket we will re… https://t.co/hJgtayiahU",FALSE,1,"csrengarajan",2019-04-27 14:35:42,TRUE,"1122142300975407104","1122147313206448128","192454314","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","csrabi",0,FALSE,FALSE,NA,NA
"818","This should settle it once and for all. The wrong player was vilified and attacked for not caring about the ""spirit… https://t.co/h45Gzjervn",FALSE,1,NA,2019-04-27 14:24:53,TRUE,NA,"1122144590973194240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bloggeray23",0,FALSE,FALSE,NA,NA
"819","RT @IExpressSports: Here is why retired umpire Simon Taufel believes that MS Dhoni was wrong to step out on the field to have a debate with…",FALSE,0,NA,2019-04-27 14:12:07,FALSE,NA,"1122141377108725761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NavjotNs82",6,TRUE,FALSE,NA,NA
"820","@bhogleharsha @simontaufel69 Debate isn’t about the legality of the action but the ethicality of it. If you noticed… https://t.co/lVuhkK4m0i",FALSE,0,"bhogleharsha",2019-04-27 13:58:59,TRUE,"1122016953189556224","1122138072726925312","78941611","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shahuvidhale",0,FALSE,FALSE,NA,NA
"821","Debate isn’t about the legality of the action but the ethicality of it. If you noticed someone unknowingly  dropped… https://t.co/bZbfyU6IVD",FALSE,1,NA,2019-04-27 13:57:24,TRUE,NA,"1122137674498723840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shahuvidhale",0,FALSE,FALSE,NA,NA
"822","Never thought I’d say these words but “if #IDontLikeScottMorrison was the non striker and he left the crease before… https://t.co/Dt3wC9C6ta",FALSE,0,NA,2019-04-27 13:11:36,TRUE,NA,"1122126146785558528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chriswisbey9",0,FALSE,FALSE,NA,NA
"823","@nikita1372 Himesh Mankad gave 24th April 2020 as the next date. https://t.co/tBwLvwp7tJ",FALSE,0,"nikita1372",2019-04-27 12:55:09,FALSE,"1122121615574220801","1122122009129803776","2351148145","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnkitaB06249502",0,FALSE,FALSE,NA,NA
"824","RT @CircleofSports1: Chennai Traffic Police co-relates ashwinravi99's mankading as an example to warn motorists to stay behind the line. #I…",FALSE,0,NA,2019-04-27 12:42:34,FALSE,NA,"1122118840937271296",NA,"<a href=""http://www.twitter.com/CabipoolCHN"" rel=""nofollow"">RT/FAV Bot CHN</a>","CabipoolCHN",1,TRUE,FALSE,NA,NA
"825","RT @circleofcricket: Chennai Traffic Police co-relates @ashwinravi99's mankading as an example to warn motorists to stay behind the line. #…",FALSE,0,NA,2019-04-27 12:42:27,FALSE,NA,"1122118810444677120",NA,"<a href=""http://www.twitter.com/CabipoolCHN"" rel=""nofollow"">RT/FAV Bot CHN</a>","CabipoolCHN",3,TRUE,FALSE,NA,NA
"826","@MaduvekoStephen @ESPNcricinfo Andddd.... if it pleases you ... I loved kohli's reaction when he caught ashwin and… https://t.co/dNFC96zuXq",FALSE,0,"MaduvekoStephen",2019-04-27 12:35:00,TRUE,"1122060933071814656","1122116939462012939","1084537837159092226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunveeramreddy",0,FALSE,FALSE,NA,NA
"827","RT @circleofcricket: Chennai Traffic Police co-relates @ashwinravi99's mankading as an example to warn motorists to stay behind the line. #…",FALSE,0,NA,2019-04-27 12:24:56,FALSE,NA,"1122114403032166400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimsun0707",3,TRUE,FALSE,NA,NA
"828","RT @IExpressSports: Here is why retired umpire Simon Taufel believes that MS Dhoni was wrong to step out on the field to have a debate with…",FALSE,0,NA,2019-04-27 12:17:44,FALSE,NA,"1122112591315251201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashokmuscat",6,TRUE,FALSE,NA,NA
"829","RT @IExpressSports: Here is why retired umpire Simon Taufel believes that MS Dhoni was wrong to step out on the field to have a debate with…",FALSE,0,NA,2019-04-27 12:09:20,FALSE,NA,"1122110476563800065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nallasivanv",6,TRUE,FALSE,NA,NA
"830","RT @IExpressSports: Here is why retired umpire Simon Taufel believes that MS Dhoni was wrong to step out on the field to have a debate with…",FALSE,0,NA,2019-04-27 11:55:20,FALSE,NA,"1122106956615786497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IndianExpress",6,TRUE,FALSE,NA,NA
"831","Here is why retired umpire Simon Taufel believes that MS Dhoni was wrong to step out on the field to have a debate… https://t.co/q1clToD2f3",FALSE,24,NA,2019-04-27 11:55:05,TRUE,NA,"1122106890459070464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IExpressSports",6,FALSE,FALSE,NA,NA
"832","Chennai Traffic Police co-relates ashwinravi99's mankading as an example to warn motorists to stay behind the line.… https://t.co/PmYivnh6Dw",FALSE,0,NA,2019-04-27 11:51:23,TRUE,NA,"1122105960485543937",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CircleofSports1",1,FALSE,FALSE,NA,NA
"833","Chennai Traffic Police co-relates @ashwinravi99's mankading as an example to warn motorists to stay behind the line… https://t.co/dNWRSVRU9Y",FALSE,14,NA,2019-04-27 11:45:18,TRUE,NA,"1122104431917633537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","circleofcricket",3,FALSE,FALSE,NA,NA
"834","@HimeshMankad It's absolutely fine Himesh Mankad ji. Your news is spot on. By the way, Summer season starts from April onwards.",FALSE,0,"HimeshMankad",2019-04-27 11:40:09,FALSE,"1122096995676540928","1122103133709094912","102095157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhishek151282",0,FALSE,FALSE,NA,NA
"835","Mankad Ashwin <U+0001F60E> &amp; Chowkidar Gauthi <U+0001F6A9> https://t.co/Ysp1sVMoq7",FALSE,2,NA,2019-04-27 11:37:13,FALSE,NA,"1122102395926872064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SouthSanghi",0,FALSE,FALSE,NA,NA
"836","@arvindgunasekar Aap MPS are Keen for mankad wickets <U+0001F602>",FALSE,1,"arvindgunasekar",2019-04-27 11:14:04,FALSE,"1122092393065402368","1122096569367404546","112709207","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monsttweets",0,FALSE,FALSE,NA,NA
"837","RT @htTweets: .@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)

https://t.co/L7OWp5AF…",FALSE,0,NA,2019-04-27 11:05:36,FALSE,NA,"1122094439051096065",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","varun18vijay",5,TRUE,FALSE,NA,NA
"838","@bhogleharsha @simontaufel69 Sorry Harsha ... @ICC has already given the verdict that it was not in the spirit of t… https://t.co/nCpMpC9t8K",FALSE,0,"bhogleharsha",2019-04-27 10:54:58,TRUE,"1122016953189556224","1122091762900561920","78941611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sagsaw",0,FALSE,FALSE,NA,NA
"839","@BalajiKrish @simontaufel69 @ashwinravi99 @cricketaakash @bhogleharsha @kartikmurali @sanjaymanjrekar @sambitbal +… https://t.co/S0CloBc5m2",FALSE,0,"BalajiKrish",2019-04-27 10:26:42,TRUE,"1122006767334899714","1122084650476658688","119533733","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeLikeDhoni",0,FALSE,FALSE,NA,NA
"840","@ShruthiThumbri @ashwinravi99 @imVkohli You need to read the ""Rules of Cricket"" first then comment on the Mankad-in… https://t.co/duM9CXMi0u",FALSE,1,"ShruthiThumbri",2019-04-27 10:04:47,TRUE,"1121152587158433793","1122079133238824960","4311505340","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Johnny_Martyn",0,FALSE,FALSE,NA,NA
"841","It's run out not ""mankad"", @ashwinravi99.  Hear that skipper? @imVkohli
#IPL2019",FALSE,0,NA,2019-04-27 10:03:15,FALSE,NA,"1122078750479278086",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrithvijitMishr",0,FALSE,FALSE,NA,NA
"842","RT @cricBC: But if the games elite haven't listened to the Bradman himself who unequivocally supported Mankad, then chances are bleak for a…",FALSE,0,NA,2019-04-27 09:59:17,FALSE,NA,"1122077750360035328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thekaramchand",5,TRUE,FALSE,NA,NA
"843","@arun_devaraju @the_kk Very true, especially considering the derogatory origins of the term Mankading (against the… https://t.co/MtTtTbZJXz",FALSE,1,"arun_devaraju",2019-04-27 09:47:05,TRUE,"1122073716987314176","1122074678603001861","427429422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b_arvind",0,FALSE,FALSE,NA,NA
"844","@MichaelVaughan So @ashwinravi99 was right to ""mankad"" Butler after all..you had a different view ?? #confused @lionsdenkxip",FALSE,0,"MichaelVaughan",2019-04-27 09:44:52,FALSE,"1122045154444161024","1122074122849259520","97893963","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diiscoverii",0,FALSE,FALSE,NA,NA
"845","@ESPNcricinfo Unfortunately @simontaufel69 misses the point that Ashwin's mankad, although legal, was unsporting. B… https://t.co/8t5RGiM3Yt",FALSE,0,"ESPNcricinfo",2019-04-27 09:43:02,TRUE,"1122070499498926080","1122073661735829505","16542390","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BruvverEccles",0,FALSE,FALSE,NA,NA
"846","@garypatchett @RichardBrooker5 @ESPNcricinfo At pro level: stop the Mankad, use the front line camera every ball, b… https://t.co/2hfohKXIiC",FALSE,1,"garypatchett",2019-04-27 09:36:45,TRUE,"1122047704086003712","1122072080948662273","288317167","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KDMoseley22",0,FALSE,FALSE,NA,NA
"847","@Eoin16 do you have any comments??? #Mankad #Ashwin https://t.co/g836mJmNA9",FALSE,0,"Eoin16",2019-04-27 09:27:35,FALSE,NA,"1122069772844191744","187890010","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bsksara",0,FALSE,FALSE,NA,NA
"848","On a separate note, the IPL helps me to look at Kohli in a totally different light. Very easy to see why opposition… https://t.co/YNREMmWIdZ",FALSE,2,"hramacha",2019-04-27 08:55:47,TRUE,"1122060930731261952","1122061770523209728","131835324","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hramacha",0,FALSE,FALSE,NA,NA
"849","RT @cricBC: But if the games elite haven't listened to the Bradman himself who unequivocally supported Mankad, then chances are bleak for a…",FALSE,0,NA,2019-04-27 08:45:44,FALSE,NA,"1122059241236226048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deludedindfan",5,TRUE,FALSE,NA,NA
"850","@RichardBrooker5 @ESPNcricinfo Yes, we do. We don't want games where there are 2 runs to win and the runner cheats… https://t.co/w6SddzvB62",FALSE,4,"RichardBrooker5",2019-04-27 08:03:14,TRUE,"1122043550802370561","1122048546738298880","826489231803555840","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnNihiIist",1,FALSE,FALSE,NA,NA
"851","RT @htTweets: .@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)

https://t.co/L7OWp5AF…",FALSE,0,NA,2019-04-27 08:02:31,FALSE,NA,"1122048364432879617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berojgarchhotu",5,TRUE,FALSE,NA,NA
"852","@ajay43 Yep. Totally. Even Mankad's family had requested for it I read.",FALSE,1,"ajay43",2019-04-27 07:57:35,FALSE,"1122046906073481216","1122047121509584897","46336817","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricBC",0,FALSE,FALSE,NA,NA
"853","RT @htTweets: .@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)

https://t.co/L7OWp5AF…",FALSE,0,NA,2019-04-27 07:57:07,FALSE,NA,"1122047004861849602",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rahulkantchdr",5,TRUE,FALSE,NA,NA
"854","@the_kk Without using the word ‘Mankad’ even once in the article and rightly so. It’s a run out.",FALSE,2,"the_kk",2019-04-27 07:56:29,FALSE,"1122023056816214017","1122046848208789504","14918508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arun_devaraju",0,FALSE,FALSE,NA,NA
"855","RT @htTweets: .@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)

https://t.co/L7OWp5AF…",FALSE,0,NA,2019-04-27 07:56:22,FALSE,NA,"1122046816294359040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PareshLad6",5,TRUE,FALSE,NA,NA
"856","RT @htTweets: .@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)

https://t.co/L7OWp5AF…",FALSE,0,NA,2019-04-27 07:54:46,FALSE,NA,"1122046413557207040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HTSportsNews",5,TRUE,FALSE,NA,NA
"857",".@ashwinravi99’s ‘Mankad’ finds support from former ICC Umpire of the Year winner

(Via @HTSportsNews)… https://t.co/kVMsf8KQck",FALSE,36,NA,2019-04-27 07:54:41,TRUE,NA,"1122046394531868674",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","htTweets",5,FALSE,FALSE,NA,NA
"858","But if the games elite haven't listened to the Bradman himself who unequivocally supported Mankad, then chances are… https://t.co/WBb4G4yDRB",FALSE,19,"cricBC",2019-04-27 07:47:45,TRUE,"1122044204379566080","1122044648904478720","549109873","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cricBC",5,FALSE,FALSE,NA,NA
"859","MCC might have taken U turn on Ashwin saga, but I'm sure Simon Taufel won't.

And it makes so much more sense to co… https://t.co/GipaP5W5a2",FALSE,0,NA,2019-04-27 06:38:31,TRUE,NA,"1122027224670982145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subhajitm",0,FALSE,FALSE,NA,NA
"860","Why #MSDhoni was wrong and #RavichandranAshwin was right, explains #SimonTaufel

#ICC #IPL2019 #IPL #Mankad… https://t.co/TFai1oewaV",FALSE,1,NA,2019-04-27 06:18:53,TRUE,NA,"1122022284586377221",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CatchNews",0,FALSE,FALSE,NA,NA
"861","Finally some clarity from someone who knows Cricket. Playing cricket doesn't mean one knows everything about Cricke… https://t.co/dIhgMMxzrV",FALSE,1,NA,2019-04-27 06:17:41,TRUE,NA,"1122021982369763328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arishtweets",0,FALSE,FALSE,NA,NA
"862","@imadianuj @ashwirnavi99 Yes. ""Recently Ravichandran Ashwin mankaded whom in the IPL"" 3 options with the surname Ma… https://t.co/Sbfl7OWll9",FALSE,8,"imadianuj",2019-04-27 06:12:16,TRUE,"1122020375838150656","1122020617811845120","1016333734792925184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCricketGirll",0,FALSE,FALSE,NA,NA
"863","Thanks @ashwirnavi99, your mankad gave me one mark in my entrance <U+0001F92D>",FALSE,69,NA,2019-04-27 06:10:10,FALSE,NA,"1122020089530855424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCricketGirll",0,FALSE,FALSE,NA,NA
"864","@bhogleharsha @simontaufel69 Would like to know ur view on Ashwin trying to mankad Dhawan when he was in the crease… https://t.co/e0pjwbEQHY",FALSE,1,"bhogleharsha",2019-04-27 06:09:57,TRUE,"1122016953189556224","1122020036787548162","78941611","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayeshNair",0,FALSE,FALSE,NA,NA
"865","@ESPNcricinfo Let’s do it at the World Cup now. Get Kholi  first no warning just mankad him. Preferably for a duck.",FALSE,0,"ESPNcricinfo",2019-04-27 06:08:29,FALSE,"1121996161571647488","1122019666124165120","16542390","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ninjabrett133",0,FALSE,FALSE,NA,NA
"866","I saw the footage of Virat Kohli mocking Ashwin. Absolutely unacceptable. 
As good as player @imVkohli is , I recko… https://t.co/oMYLOzB2Qh",FALSE,1,NA,2019-04-27 06:08:28,TRUE,NA,"1122019661908860928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Varunatorr",0,FALSE,FALSE,NA,NA
"867","Brilliant one... Last thing @imVkohli could use to sledge Ashwin was ‘Mankad run-out’... Poor gesture (if it was in… https://t.co/fCfbMaIK3W",FALSE,1,NA,2019-04-27 05:47:27,TRUE,NA,"1122014373722165248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ursloving_Nani",0,FALSE,FALSE,NA,NA
"868","One of the greatest umpires ever #Taufel weighs in on @ashwinravi99 's #mankad moment and @msdhoni 's #crosstheline… https://t.co/ZjPfO3O6Qt",FALSE,0,NA,2019-04-27 05:14:52,TRUE,NA,"1122006176089010176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SheelMajumdar",0,FALSE,FALSE,NA,NA
"869","@IPL @imVkohli @SDhawan25 @BCCI @ashwinravi99 - Yes,  Ashwin was right and Dhoni wrong. Don Bradman supported Manka… https://t.co/VZ32FS2XJO",FALSE,0,"IPL",2019-04-27 05:01:54,TRUE,NA,"1122002912337510400","15639696","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","miapuram",0,FALSE,FALSE,NA,NA
"870","@The_Sleigher @CrickPotato1 There is only one tactical mastermind
That's Ravi ashwin
#Mankad 
@pankaj3609",FALSE,0,"The_Sleigher",2019-04-27 02:39:56,FALSE,"1121823820145418242","1121967182403915776","2165164652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinku30855",0,FALSE,FALSE,NA,NA
"871","@MichaelVaughan Exactly @MichaelVaughan..so what was your point when Butler already had one ""mankad""..and you criti… https://t.co/TlhrOU09cC",FALSE,0,"MichaelVaughan",2019-04-26 23:24:25,TRUE,"1121804247639691274","1121917982043668480","97893963","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diiscoverii",0,FALSE,FALSE,NA,NA
"872","Forget #AvengersEndGame. @taylorswift13 has people going crazy poring through her clever and extremely meta… https://t.co/CW3zf1jBeK",FALSE,0,NA,2019-04-26 22:14:58,TRUE,NA,"1121900503783358464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhaivat_mankad",0,FALSE,FALSE,NA,NA
"873","All the England present and past players were vocal during Mankad and MS walking into pitch. Don't see anyone takin… https://t.co/Zreqviarfq",FALSE,1,NA,2019-04-26 21:22:25,TRUE,NA,"1121887279373438976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bsksara",0,FALSE,FALSE,NA,NA
"874","@Colly622 you were vocal about mankad. Why aren't you tweeting about Hales Ban? just 21 days for testing positive ?? Any comments??",FALSE,0,"Colly622",2019-04-26 21:18:55,FALSE,NA,"1121886398334636032","566237773","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bsksara",0,FALSE,FALSE,NA,NA
"875","RT @CricketErik: I don't say this lightly, but I've been in mankad arguments less stupid than this.",FALSE,0,NA,2019-04-26 19:58:40,FALSE,NA,"1121866201947414534",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","summeryael",2,TRUE,FALSE,NA,NA
"876","@joshjhonbob @FarziCricketer Correct. All the rules laid out in the Mankad outrage apply",FALSE,0,"joshjhonbob",2019-04-26 19:46:12,FALSE,"1121861330724483072","1121863063316180992","2424080154","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HomerOpines",0,FALSE,FALSE,NA,NA
"877","@HomerOpines @randhirsaw06 The Ashwin Mankad had a definite issue wrt whether the ball was in play. Not the case here.",FALSE,0,"HomerOpines",2019-04-26 18:47:05,FALSE,"1121833717863985155","1121848187038289920","2908264495","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arindam_aka_dar",0,FALSE,FALSE,NA,NA
"878","@sangvoel Exact same argument for the Mankad",FALSE,0,"sangvoel",2019-04-26 18:21:55,FALSE,"1121841665939914752","1121841852129382402","16649500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HomerOpines",0,FALSE,FALSE,NA,NA
